index,X,Y,FID,STTNKEY,STTNID,NHS,LOCATION,CONFIDENCE,COMMENT,LONGITUDE,LATITUDE,STPOSTAL,AADT,YEAR_GEO,FCLASS,STFIPS,CTFIPS,VERSION
2925,-95.03048074510228,40.48859018736271,1577,29001011,001011,7,US 71 1.0 Mile S/O Rt B,3, ,-95.03048,40.48859,MO,1020,1999,2,29,147,1
2926,-97.27749374719497,29.126254176780616,1578,48000033,000033,7,2041.9MI N OF FM 1447 CUERO,3, ,-97.277494,29.126254,TX,6415,2001,2,48,123,1
2927,-95.03048074510228,40.48858918736267,1579,29001013,001013,7,US 71 1.0 Mile S/O Rt B,3, ,-95.03048,40.488589,MO,1065,1999,2,29,147,1
2928,-97.95422474782522,38.02785918507084,1580,202LQ543,2LQ543,0,7.3 MILES EAST OF COLBY,3, ,-97.954224,38.027859,KS,0,1999, ,20,155,1
2929,-96.99611174693284,28.17314717589284,1581,48000034,000034,0,20411.1MI S OF FM774 ROCKPORT,3, ,-96.996111,28.173147,TX,3532,2001,6,48,7,1
2930,-94.00421174414667,40.08342918698531,1582,29001051,001051,0,MO 13 1.5 Mile S/O Rt B,3, ,-94.004212,40.083429,MO,312,1999,7,29,61,1
2931,-100.87014175054104,37.81921218487651,1583,202MCTW1,2MCTW1,7,8.2 MILES S. OF GARDEN CITY,3, ,-100.870142,37.819212,KS,0,2001, ,20,55,1
2932,-94.00421074414656,40.08342518698532,1584,29001053,001053,0,MO 13 1.5 Mile S/O Rt B,3, ,-94.004211,40.083426,MO,315,1999,7,29,61,1
2933,-100.918556750586,39.39425018634358,1585,202N2543,2N2543,7,7.3 MILES E. OF COLBY,3, ,-100.918557,39.39425,KS,0,2001, ,20,193,1
2934,-95.47558874551692,31.3538841788552,1586,48000036,000036,0,2042.8MI N SH7 CROCKETT,3, ,-95.475589,31.353884,TX,7165,2001,7,48,225,1
2935,-95.98400974599052,30.526955178085007,1587,48000037,000037,0,2042.6MI N FM 149 ANDERSON,3, ,-95.98401,30.526955,TX,3374,2001,6,48,185,1
2936,-97.40389274731274,37.69475218476055,1588,209K0NK3,9K0NK3,0,CENTRAL AVE. E. OF FLORA ST.,3, ,-97.403893,37.694752,KS,0,1999, ,20,173,1
2937,-94.78791474487632,39.62439418655782,1589,29001081,001081,1,IS 29 1.7 Miles N/O Rt DD,3, ,-94.787914,39.624394,MO,15345,1999,1,29,21,1
2938,-97.40359274731256,37.678784184745645,1590,209KOMC1,9KOMC1,1,I 235 SOUTH OF MAPLE ST IN WICHITA,3, ,-97.403592,37.678784,KS,0,1999, ,20,173,1
2939,-95.27974674533444,40.16092318705739,1591,29001821,001821,1,IS 29 3.2 Miles N/O MO 118,3, ,-95.279747,40.160923,MO,6437,1999,1,29,87,1
2940,-97.31534074723024,30.13405817771923,1592,48000038,000038,0,2042.1MI N OF SH 71 BASTROP,3, ,-97.315341,30.134058,TX,12255,2001,6,48,21,1
2941,-97.40358074731236,37.678770184745765,1593,209KON81,9KON81,1,I 235 S. OF MAPLE ST,3, ,-97.403581,37.67877,KS,0,2001, ,20,173,1
2942,-95.27974674533444,40.16092218705744,1594,29001823,001823,1,IS 29 3.2 Miles N/O MO 118,3, ,-95.279746,40.160922,MO,6478,1999,1,29,87,1
2943,-97.29409774721056,31.576803179062768,1595,48000039,000039,0,204.7MI SE OF FM185 WACO,3, ,-97.294098,31.576804,TX,13530,2001,2,48,309,1
2944,-97.40175174731075,37.16816718427037,1596,209L07W1,9L07W1,0,4.1 MILES SOUTH OF WELLINGTON,3, ,-97.401752,37.168167,KS,0,1999, ,20,191,1
2945,-94.05234474419149,40.128341187026926,1597,29001881,001881,1,IS 35 2.0 Miles N/O Rt B,3, ,-94.052344,40.128341,MO,6573,1999,1,29,61,1
2946,-95.25291774530956,30.04752317763859,1598,48000174,000174,5,2044.0MI S FM1314 HOUSTON,3, ,-95.252917,30.047523,TX,0,2001, ,48,339,1
2947,-97.40175174731075,37.168012184270125,1599,209L08C1,9L08C1,0,4.1 MILES S. OF WELLINGTON,3, ,-97.401752,37.168012,KS,0,2001, ,20,191,1
2948,-94.05234974419136,40.12833318702701,1600,29001883,001883,1,IS 35 2.0 Miles N/O Rt B,3, ,-94.05235,40.128333,MO,6715,1999,1,29,61,1
2949,-94.68896374478432,31.54530017903351,1601,48000175,000175,5,2042.4MI S LP224 NACOGDOCHES,2,US59 intersects LP224 twice,-94.688964,31.5453,TX,24064,2001,2,48,347,1
2950,-97.38011274729064,37.673942184741335,1602,209MOMC7,9MOMC7,2,KELLOGG ST. (US 54) WEST OF S.W. BLVD (K 42) IN WI,3, ,-97.380113,37.673942,KS,0,1999, ,20,173,1
2951,-94.8032627448908,39.760215186684256,1603,29001961,001961,7,US 169 S/O Trevillian Dr,3, ,-94.803263,39.760215,MO,11141,1999,14,29,21,1
2952,-96.2805597462666,30.5786121781332,1604,48000177,000177,7,2041.0MI S BS6 COLLEGE STATION,3, ,-96.28056,30.578612,TX,36921,2001,12,48,41,1
2953,-97.38011574729052,37.673942184741335,1605,209MON87,9MON87,2,KELLOGG ST. (US 54) W. OF S.W. BLVD (K 42),3, ,-97.380116,37.673942,KS,0,2001, ,20,173,1
2954,-94.8032627448908,39.760215186684256,1606,29001963,001963,7,US 169 S/O Trevillian Dr,3, ,-94.803263,39.760215,MO,11007,1999,14,29,21,1
2955,-95.79162774581118,33.615285180961386,1607,48000178,000178,7,20411.8MI W OF LP86 PARIS,3, ,-95.791628,33.615285,TX,0,2001, ,48,277,1
2956,-95.59431074562758,32.986500180375735,1608,48000179,000179,0,2049.1MI S IH30 SULPHUR SPRING,3, ,-95.594311,32.9865,TX,4327,2001,6,48,223,1
2957,-97.9516377478228,29.421159177055173,1609,48000180,000180,3,2043.0MI N WILSON CO L SEGUIN,3, ,-97.951638,29.421159,TX,5592,2001,6,48,187,1
2958,-97.34834274726104,37.66217018473024,1610,209OCM45,9OCM45,0,SENECA AVE. SOUTH OF ESTHNER AVE.   IN WICHITA,3, ,-97.348343,37.66217,KS,0,1999, ,20,173,1
2959,-94.81295574489955,39.74778718667272,1611,29001982,001982,7,US 36 0.6 Miles W/O US 169,3, ,-94.812956,39.747787,MO,12071,1999,12,29,21,1
2960,-97.3712677472824,25.967274173838685,1612,48000181,000181,9,2043.1MI N OF FM511 BROWNSVILLE,3, ,-97.371268,25.967274,TX,0,2001, ,48,61,1
2961,-97.35273974726506,37.66311118473122,1613,209OCMK5,9OCMK5,0,SENECA AVE. SOUTH OF ESTHNER AVE.   IN WICHITA,3,Not on NHPN,-97.352739,37.663111,KS,0,1999, ,20,0,1
2962,-94.81295574489955,39.74778718667272,1614,29001984,001984,7,US 36 0.6 Miles W/O US 169,3, ,-94.812956,39.747787,MO,13072,1999,12,29,21,1
2963,-97.34028874725333,37.68613618475251,1615,209P0MO6,9P0MO6,0,DOUGLAS AVE. WEST OF WACO AVE.      IN WICHITA,3,Not on NHPN,-97.340289,37.686136,KS,0,1999, ,20,0,1
2964,-93.54330374371732,39.69993218662812,1616,29002061,002061,7,US 65 3.7 Miles S/O US 36,3, ,-93.543304,39.699933,MO,2104,1999,2,29,117,1
2965,-97.3402797472536,37.68612918475264,1617,209P0MW6,9P0MW6,0,DOUGLAS AVE W. OF WACO AVE,3,Not on NHPN,-97.34028,37.686129,KS,0,1999, ,20,0,1
2966,-93.54330074371728,39.69993018662814,1618,29002063,002063,7,US 65 3.7 Miles S/O US 36,3, ,-93.5433,39.69993,MO,2164,1999,2,29,117,1
2967,-97.32446574723872,37.72259218478654,1619,209Q0NO3,9Q0NO3,0,21ST ST EAST OF WASHINGTON IN WICHITA,3, ,-97.324466,37.722592,KS,0,1999, ,20,173,1
2968,-94.27154574439548,39.03321218600718,1620,29004191,004191,0,MO 7 0.2 Miles N/O IS 70,3, ,-94.271545,39.033212,MO,15893,1999,14,29,95,1
2969,-94.27154574439548,39.03321218600718,1621,29004193,004193,0,MO 7 0.2 Miles N/O IS 70,3, ,-94.271545,39.033212,MO,15166,1999,14,29,95,1
2970,-96.40065574637848,39.84162418676016,1622,20580360,580360,7,13 MILES EAST OF MARYSVILLE,3, ,-96.400656,39.841624,KS,0,1999, ,20,117,1
2971,-94.50954874461712,39.30315318625856,1623,29004201,004201,1,IS 435 1.0 Mile N/O 108 St,3, ,-94.509548,39.303153,MO,11319,1999,11,29,47,1
2972,-98.18047674803594,39.78496918670736,1624,20591351,591351,7,1 MILE EAST OF MANKATO,3, ,-98.180477,39.784969,KS,0,1999, ,20,89,1
2973,-94.50954874461712,39.30315318625856,1625,29004203,004203,1,IS 435 1.0 Mile N/O 108 St,3, ,-94.509548,39.303153,MO,11345,1999,11,29,47,1
2974,-98.16002074801688,39.05207418602453,1626,20591355,591355,0,0.5 MILES WEST OF LINCOLN,3, ,-98.16002,39.052075,KS,0,1999, ,20,105,1
2975,-93.25781374345132,38.70584818570239,1627,29004302,004302,7,US 50 0.2 Miles W/O State Fair Blvd,3, ,-93.257814,38.705848,MO,13438,1999,14,29,159,1
2976,-99.3198777490972,37.504107184583056,1628,205OCJC5,5OCJC5,0,7 MILES SOUTH OF GREENSBURG,3, ,-99.319878,37.504108,KS,0,1999, ,20,97,1
2977,-93.25781374345132,38.70584818570239,1629,29004304,004304,7,US 50 0.2 Miles W/O State Fair Blvd,3, ,-93.257813,38.705848,MO,13443,1999,14,29,159,1
2978,-99.3198777490972,37.504066184583046,1630,205POK05,5POK05,0,7 MILES S. OF GREENSBURG,3, ,-99.319878,37.504066,KS,0,2001, ,20,97,1
2979,-94.63625374473524,39.16164918612696,1631,29004402,004402,1,IS 635 1.0 Mile N/O Kansas State Line,3, ,-94.636254,39.161649,MO,0,1999, ,29,165,1
2980,-99.3091617490872,39.73809918666375,1632,205S2F85,5S2F85,7,1.2 MILES SOUTH OF PHILLIPSBURG,3, ,-99.309161,39.7381,KS,0,1999, ,20,147,1
2981,-94.63625274473507,39.16164918612696,1633,29004404,004404,1,IS 635 1.0 Mile N/O Kansas State Line,3, ,-94.636253,39.161649,MO,0,1999, ,29,165,1
2982,-99.3091617490872,39.73808418666373,1634,205U2F85,5U2F85,7,1.2 MILES S. OF PHILLIPSBURG,3, ,-99.309161,39.738084,KS,0,2001, ,20,147,1
2983,-94.4359967445486,39.15716018612273,1635,29004702,004702,9,MO 210 2.8 Miles W/O MO 291,3, ,-94.435997,39.15716,MO,7851,1999,12,29,47,1
2984,-102.01930675161128,38.86124618584704,1636,20000400,000400,0,1.4 MILES EAST OF KANSAS-COLORADO   STATE LINE,3, ,-102.019307,38.861247,KS,0,1999, ,20,199,1
2985,-94.4359867445487,39.1571671861226,1637,29004704,004704,9,MO 210 2.8 Miles W/O MO 291,3, ,-94.435987,39.157167,MO,7896,1999,12,29,47,1
2986,-95.4710447455127,37.92209218497241,1638,20001054,001054,7,3 MILES WEST OF IOLA,3, ,-95.471045,37.922092,KS,0,1999, ,20,1,1
2987,-94.52339774463,38.90529118588801,1639,29004911,004911,5,US 71 0.2 Miles S/O Blue Ridge,3, ,-94.523398,38.905292,MO,31472,1999,12,29,95,1
2988,-102.01930675161128,38.86124618584704,1640,20020013,020013,0,1.4 MILES EAST OF KANSAS-COLORADO   STATE LINE,3, ,-102.019306,38.861247,KS,0,1999, ,20,199,1
2989,-94.52339774463,38.905292185887895,1641,29004913,004913,5,US 71 0.2 Miles S/O Blue Ridge,3, ,-94.523398,38.905292,MO,33902,1999,12,29,95,1
2990,-101.576741751199,38.46746518548025,1642,20020960,020960,0,12 MILES WEST OF SCOTT CITY,2,Located in adjacent county,-101.576742,38.467465,KS,0,1999, ,20,71,1
2991,-94.41965674453354,39.046196186019245,1643,29004952,004952,1,IS 70 W/O NOLAND RD,3, ,-94.419657,39.046196,MO,56318,1999,11,29,95,1
2992,-95.47135074551304,37.922091184972366,1644,20021690,021690,7,3 MILES WEST OF IOLA,3, ,-95.471351,37.922091,KS,0,1999, ,20,1,1
2993,-94.41965574453336,39.046196186019245,1645,29004954,004954,1,IS 70 W/O NOLAND RD,3, ,-94.419656,39.046196,MO,56740,1999,11,29,95,1
2994,-100.35997075006588,37.62229718469308,1646,203ECLO2,3ECLO2,0,4.8 MILES NORTHEAST OF MONTEZUMA,3, ,-100.359971,37.622298,KS,0,1999, ,20,69,1
2995,-94.44387674455608,39.10260718607173,1647,29004972,004972,0,US 24 E/O Sterling Ave,3, ,-94.443877,39.102607,MO,9727,1999,14,29,95,1
2996,-100.4425107501426,37.59894118467128,1648,203H0M02,3H0M02,0,0.1 MI. N.E.  OF MONTEZUMA CITY LIMIT,2, ,-100.442511,37.598941,KS,0,2001, ,20,69,1
2997,-94.44387674455608,39.10260718607173,1649,29004974,004974,0,US 24 E/O Sterling Ave,3, ,-94.443877,39.102607,MO,10140,1999,14,29,95,1
2998,-100.44232975014256,39.146761186112826,1650,203I1WC1,3I1WC1,0,14.5 MILES SOUTH OF HOXIE,3, ,-100.44233,39.146761,KS,0,1999, ,20,179,1
2999,-94.5939607446957,39.078369186049365,1651,29004991,004991,1,IS 35 0.8 Miles NE/O Kansas State Line,3, ,-94.593961,39.078369,MO,33714,1999,11,29,95,1
3000,-100.44233075014236,39.14676218611287,1652,203IPWC1,3IPWC1,0,14.5 MILES S. OF HOXIE,3, ,-100.44233,39.146763,KS,0,2001, ,20,179,1
3001,-94.5939617446959,39.078369186049365,1653,29004993,004993,1,IS 35 0.8 Miles NE/O Kansas State Line,3, ,-94.593961,39.078369,MO,36856,1999,11,29,95,1
3002,-100.23967174995384,39.028426186002726,1654,203WDU85,3WDU85,0,2 MILES SOUTH OF QUINTER,3, ,-100.239672,39.028426,KS,0,1999, ,20,0,1
3003,-93.89082574404097,36.65994918379692,1655,29000700,000700,7,"MO 37, Cassville, 0.7 mi. S/O MO 76",3, ,-93.890826,36.65995,MO,0,1999, ,29,9,1
3004,-100.23967474995372,39.0284301860027,1656,203XPU85,3XPU85,0,2 MILES S. OF QUINTER,2,"RT 272 is not a state hwy, it is 272 Rd.",-100.239674,39.02843,KS,0,2001, ,20,0,1
3005,-93.71147674387406,38.13260018516837,1657,29000703,000703,7,RTE. 13 ST. CLAIR CO. LOWRY CITY,3, ,-93.711477,38.1326,MO,0,1999, ,29,185,1
3006,-97.28457674720175,38.09225018513081,1658,20400500,400500,7,3 MILES NORTHEAST OF NEWTON,3, ,-97.284577,38.092251,KS,0,1999, ,20,79,1
3007,-93.79724374395389,37.68899218475536,1659,29000704,000704,0,RTE. 39 CEDAR CO. STOCKTON,2,Poor Location Description,-93.797243,37.688992,MO,0,1999, ,29,39,1
3008,-99.89932774963668,38.20765418523819,1660,20422830,422830,0,8.3 MILES NORTH OF JETMORE,3, ,-99.899328,38.207654,KS,0,1999, ,20,83,1
3009,-94.02504574416588,37.19267618429308,1661,29000705,000705,0,RTE. 96 LAWRENCE CO. AT WEST EDGE OF PHELPS,3, ,-94.025046,37.192676,MO,0,1999, ,29,109,1
3010,-95.74779574577036,39.54740618648624,1662,20430750,430750,7,5.8 MILES NORTH OF HOLTON,3, ,-95.747796,39.547406,KS,0,1999, ,20,85,1
3011,-94.32109174444167,36.66216818379899,1663,29000707,000707,0,RTE. 76 MCDONALD CO. 0.2 MI. S/O RTE. CC,3,Not on NHPN,-94.321092,36.662168,MO,0,1999, ,29,0,1
3012,-96.94398074688456,38.99702418597349,1664,20450340,450340,1,4.5 MILES SOUTHWEST OF JUNCTION CITY,3, ,-96.943981,38.997024,KS,0,1999, ,20,61,1
3013,-94.43751874455006,36.68383718381926,1665,29000708,000708,5,RTE. 71 MCDONALD CO. 0.6 MI. N/O RTE. NN,3, ,-94.437519,36.683837,MO,0,1999, ,29,119,1
3014,-98.18047874803588,39.78496918670736,1666,20450360,450360,7,1 MILE EAST OF MANKATO,3, ,-98.180479,39.784969,KS,0,1999, ,20,89,1
3015,-94.34072674445996,37.84957518490484,1667,29000710,000710,5,RTE. 71 VERNON CO. NEVADA,2,Poor Location Description,-94.340727,37.849575,MO,0,1999, ,29,217,1
3016,-94.72342474481638,38.96562418594419,1668,20460352,460352,1,0.5 MILES SOUTHWEST OF 87TH ST        INTERCHANGE,3, ,-94.723425,38.965624,KS,0,1999, ,20,91,1
3017,-94.30241374442424,37.320262184411874,1669,29000740,000740,5,"RTE 71, JASPER CO. 1.6 MILES S/O RTES H & K",3,Not in Ctfips 49 but in 97,-94.302413,37.320263,MO,0,1999, ,29,97,1
3018,-95.26971174532508,37.51825718459622,1670,20040750,040750,0,4 MILES SOUTH OF ERIE,3, ,-95.269712,37.518257,KS,0,1999, ,20,133,1
3019,-94.51434174462172,37.0395231841503,1671,29000745,000745,0,RTE. 43 NEWTON CO. JOPLIN N/O RTE. I-44,3, ,-94.514342,37.039523,MO,0,1999, ,29,145,1
3020,-95.95022974595896,37.8270361848838,1672,20041050,041050,0,2 MILES NORTH OF TORONTO,3, ,-95.95023,37.827036,KS,0,1999, ,20,207,1
3021,-94.59308174469491,37.261438184357125,1673,29000750,000750,2,"RTE. 171 JASPER CO. JUST N/O SPRING BRIDGE, WACO",2,"Poor Location Description, Not in Ctfips 49 but in 97",-94.593081,37.261438,MO,0,1999, ,29,97,1
3022,-98.6361617484604,38.36469718538466,1674,20050560,050560,7,5.5 MILES EAST OF GREAT BEND,3, ,-98.636161,38.364697,KS,0,1999, ,20,9,1
3023,-94.61154274471232,37.30811318440054,1675,29000790,000790,2,"MO 171, Asbury,  1.2 mi. S/O RT M",3, ,-94.611542,37.308113,MO,0,1999, ,29,97,1
3024,-94.7044017447986,37.88426218493715,1676,20060690,060690,7,2 MILES NORTH OF FORT SCOTT,3, ,-94.704402,37.884262,KS,0,1999, ,20,11,1
3025,-93.41632674359904,36.64598518378376,1677,29000807,000807,0,RTE. 13 STONE CO. 1.3 MI. S/O RTE. OO,3, ,-93.416327,36.645985,MO,0,1999, ,29,209,1
3026,-93.563475743736,37.323114184414464,1678,29000810,000810,0,RTE 160 1.2 MILES E/O RTE F & Y,2,Rte. Y is believed to be Rte. V,-93.563476,37.323115,MO,0,1999, ,29,77,1
3027,-96.84976374679674,37.87921418493248,1679,20080770,080770,0,2 MILES NORTH OF EL DORADO,3, ,-96.849764,37.879214,KS,0,1999, ,20,15,1
3028,-93.2464647434408,36.5357111836812,1680,29000820,000820,7,"US 65, 0.3 Mi. N/O MO 86  (Branson)",3, ,-93.246464,36.535711,MO,0,1999, ,29,213,1
3029,-96.7556657467091,37.67189918473929,1681,20080960,080960,2,1.5 MILES EAST OF LEON,3, ,-96.755665,37.671899,KS,0,1999, ,20,15,1
3030,-93.2310597434266,36.64443218378244,1682,29000830,000830,0,RTE 76 0.2 MILE W/O RTE 65,3,Not on NHPN,-93.23106,36.644432,MO,0,1999, ,29,0,1
3031,-102.0301967516213,38.04490918508674,1683,2009P0K7,09P0K7,7,0.8 MILES EAST OF KANSAS-COLORADO   STATE LINE,3, ,-102.030196,38.04491,KS,0,1999, ,20,75,1
3032,-93.38603474357092,36.73392518386583,1684,29000831,000831,0,RTE. 76 STONE CO. 0.2 MI. W/O RTE. 265,3, ,-93.386035,36.733925,MO,0,1999, ,29,209,1
3033,-97.6516597475436,39.77769218670051,1685,20922GS5,922GS5,7,2.5 MILES SOUTH OF BELLEVILLE,3, ,-97.65166,39.777692,KS,0,1999, ,20,157,1
3034,-102.0301967516213,38.04491018508684,1686,200B10K7,0B10K7,7,0.8 MILES E. OF KAN-COLO ST. LINE,3, ,-102.030197,38.04491,KS,0,2001, ,20,75,1
3035,-93.29513574348616,37.162754184265175,1687,29000892,000892,0,RTE. 160 GREENE CO. CAMPBELL N/O WOODLAND,2,Rte. 160 is not signed here,-93.295136,37.162754,MO,0,1999, ,29,77,1
3036,-97.60499174749992,37.52000418459795,1688,20930HK2,930HK2,0,3 MILES N.E. OF VIOLA,2,"Signed S2 on NHPN, but 42 by other sources",-97.604991,37.520004,KS,0,2001, ,20,173,1
3037,-102.01930575161124,38.86124718584692,1689,200G1PW6,0G1PW6,0,1.4 MILES EAST OF KANSAS-COLORADO   STATE LINE,3, ,-102.019306,38.861247,KS,0,1999, ,20,199,1
3038,-97.60503074750022,37.519981184597775,1690,20930I82,930I82,0,3.0 MILES NORTHEAST OF VIOLA,3,"Signed S2 on NHPN, Rt42 elsewhere",-97.60503,37.519981,KS,0,1999, ,20,173,1
3039,-93.34756274353498,37.21208418431121,1691,29000896,000896,7,LOOP 44 GREENE CO. CHESTNUT TRAFFICWAY E/O WEST ST,3, ,-93.347563,37.212084,MO,0,1999, ,29,77,1
3040,-102.01930875161128,38.86124618584704,1692,200I1PW6,0I1PW6,0,1.4 MILES E. OF KAN-COLO ST. LINE,3, ,-102.019309,38.861246,KS,0,2001, ,20,199,1
3041,-98.7471297485638,38.089156185127926,1693,20932810,932810,7,6.3 MILES NORTH OF ST. JOHN,3, ,-98.74713,38.089157,KS,0,1999, ,20,185,1
3042,-93.86385374401576,37.18942718429002,1694,29007052,007052,0,MO 96 1.2 Miles W/O MO 39,3, ,-93.863854,37.189427,MO,1909,1999,6,29,109,1
3043,-101.7520887513624,38.48360818549536,1695,200TPDC1,0TPDC1,0,0.5 MILES NORTH OF TRIBUNE,3, ,-101.752088,38.483608,KS,0,1999, ,20,71,1
3044,-97.62041474751436,38.37810518539714,1696,2094D9C1,94D9C1,1,0.5 MILES N. OF US 56 INTCHG. (MCPHERSON),3, ,-97.620414,38.378106,KS,0,2001, ,20,113,1
3045,-93.86388474401588,37.18942718429002,1697,29007054,007054,0,MO 96 1.2 Miles W/O MO 39,3, ,-93.863885,37.189427,MO,1978,1999,6,29,109,1
3046,-97.40175174731075,37.16815718427005,1698,20960810,960810,0,4.1 MILES SOUTH OF WELLINGTON,3, ,-97.401752,37.168157,KS,0,1999, ,20,191,1
3047,-101.7520887513624,38.48360818549536,1699,200V1DC1,0V1DC1,0,0.5 MILES N. OF TRIBUNE,3, ,-101.752088,38.483609,KS,0,2001, ,20,71,1
3048,-94.43751974455012,36.683836183819146,1700,29007081,007081,5,US 71 0.6 Miles N/O Rt NN,3, ,-94.437519,36.683836,MO,0,1999, ,29,119,1
3049,-100.91855875058596,39.39425018634358,1701,20970240,970240,7,7.3 MILES EAST OF COLBY,3, ,-100.918559,39.39425,KS,0,1999, ,20,193,1
3050,-96.0243917460279,37.06804418417692,1702,20101660,101660,7,0.1 MILES WEST OF NIOTAZE,2, ,-96.024392,37.068044,KS,0,1999, ,20,19,1
3051,-101.0546037507128,39.3601551863116,1703,20970250,970250,0,1.8 MILES SOUTH OF COLBY,3,Uncertain if it lies N or S of I-70,-101.054604,39.360155,KS,0,1999, ,20,193,1
3052,-100.91857575058604,39.39425018634358,1704,20980703,980703,7,7.3 MILES EAST OF COLBY,3, ,-100.918575,39.39425,KS,0,1999, ,20,193,1
3053,-94.43751974455012,36.68383518381926,1705,29007083,007083,5,US 71 0.6 Miles N/O Rt NN,2,Not in Ctfips 119 but in 121,-94.43752,36.683835,MO,0,1999, ,29,119,1
3054,-100.39742275010065,37.2853651843793,1706,20600540,600540,2,3.2 MILES WEST OF MEADE,3, ,-100.397422,37.285365,KS,0,1999, ,20,119,1
3055,-99.908049749645,39.01828218599331,1707,20980707,980707,1,1 MILE WEST OF WAKEENEY,3, ,-99.90805,39.018282,KS,0,1999, ,20,195,1
3056,-94.30241274442426,37.32026618441188,1708,29007401,007401,5,US 71 1.6 Miles S/O Rts H & K,3, ,-94.302413,37.320266,MO,6706,1999,2,29,97,1
3057,-99.16653274895428,38.128230185164334,1709,2060D1C6,60D1C6,7,5 MILES SOUTHWEST OF LARNED,3, ,-99.166533,38.12823,KS,0,1999, ,20,145,1
3058,-95.95083874595952,39.05821618603056,1710,20990703,990703,1,4.7 MILES EAST OF K 30 INTCHG.,3, ,-95.950839,39.058216,KS,0,1999, ,20,197,1
3059,-95.9508537459596,39.05821618603056,1711,20990707,990707,1,4.7 MILES EAST OF K 30 INTCHG.,3, ,-95.950853,39.058216,KS,0,1999, ,20,197,1
3060,-95.04423774511514,38.71976218571518,1712,20610351,610351,1,2 MILES NORTHEAST OF THE WELLSVILLE INTERCHANGE,3, ,-95.044238,38.719762,KS,0,1999, ,20,121,1
3061,-97.40390474731264,37.69475218476055,1713,209K0MW3,9K0MW3,0,CENTRAL AVE. EAST OF FLORA ST.      IN WICHITA,3, ,-97.403905,37.694752,KS,0,1999, ,20,173,1
3062,-95.77029974579136,39.04909318602199,1714,20CSDTS4,CSDTS4,1,I 470 S. OF 10TH ST.,3, ,-95.7703,39.049093,KS,0,2001, ,20,177,1
3063,-95.74779574577036,39.54737718648612,1715,20CTE845,CTE845,7,5.8 MILES N. OF HOLTON,3, ,-95.747796,39.547377,KS,0,2001, ,20,85,1
3064,-95.7389407457622,37.894051184946285,1716,20CXOU81,CXOU81,7,1 MILE NORTH OF YATES CENTER,3, ,-95.738941,37.894051,KS,2765,1999,2,20,207,1
3065,-98.160015748017,39.05207418602453,1717,20530180,530180,0,0.5 MILES WEST OF LINCOLN,3, ,-98.160016,39.052074,KS,0,1999, ,20,105,1
3066,-95.7389407457622,37.89405318494629,1718,20CXOUG1,CXOUG1,7,1 MILE N. OF YATES CENTER,3, ,-95.738941,37.894053,KS,0,2001, ,20,207,1
3067,-100.85033275052253,39.02931018600338,1719,20550830,550830,7,6.2 MILES SOUTH OF OAKLEY,3, ,-100.850332,39.02931,KS,0,1999, ,20,109,1
3068,-95.70471874573036,39.051472186024114,1720,20CXPTW3,CXPTW3,0,W. 10TH ST E. OF PLASS ST.,3,Not on NHPN,-95.704719,39.051472,KS,0,2001, ,20,0,1
3069,-96.17998874617297,38.3634931853836,1721,20560990,560990,0,2.9 MILES SOUTH OF EMPORIA,3, ,-96.179989,38.363493,KS,0,1999, ,20,111,1
3070,-95.69930574572528,39.06851718603997,1722,20CXPUG3,CXPUG3,1,I 70 E. OF MACVICAR ST.,3, ,-95.699305,39.068517,KS,0,2001, ,20,177,1
3071,-95.6080547456404,34.04072918135773,1723,40000019,000019,7,1 MI. E. OF JCT. US271 & US70 W. OF HUGO,3, ,-95.608055,34.040729,OK,0,1999, ,40,23,1
3072,-95.68713174571388,38.96990818594838,1724,20CXSRJ1,CXSRJ1,0,US 75 N. OF S.W.  57TH,2,Confusion b/w Alt 75 and New 75 Freeway,-95.687132,38.969908,KS,0,2001, ,20,177,1
3073,-95.46060974550296,35.630985182838565,1725,40000020,000020,7,13 MI. N. OF JCT. I40 & US69 S. OF MUSKOGEE (NB),3, ,-95.46061,35.630985,OK,0,1999, ,40,101,1
3074,-95.6908937457174,39.038944186012486,1726,20CZ1TK5,CZ1TK5,0,CLAY STREET NORTH OF FOURTEENTH IN TOPEKA,3,Not on NHPN,-95.690894,39.038945,KS,0,1999, ,20,0,1
3075,-97.4872457473905,35.53497818274927,1727,40000021,000021,1,.4 MI. E OF KELLY AVE. IN OKC,3, ,-97.487246,35.534978,OK,0,1999, ,40,109,1
3076,-95.68239774570952,38.63776018563891,1728,20D01HG3,D01HG3,0,0.1 MILES EAST OF   US 75,3, ,-95.682398,38.63776,KS,0,1999, ,20,139,1
3077,-99.02627074882366,35.291282182522195,1729,40000022,000022,0,2.2 MI. W OF JCT. SH-152/US-183 IN CORDELL,3, ,-99.02627,35.291282,OK,0,1999, ,40,149,1
3078,-95.6752487457029,39.05041718602314,1730,20D01TS1,D01TS1,0,JACKSON ST. S. OF 7TH ST.,2,Not on NHPN,-95.675249,39.050417,KS,0,2001, ,20,0,1
